No.,Time,Source,Destination,Protocol,Length,Info,
6096,50.284399,192.168.159.150,192.168.159.152,TCP,102,"12342  >  41717 [FIN, RST, PSH, ECE, CWR, Reserved] Seq=1 Win=12694 Len=48",yes
6097,50.28583,192.168.159.150,192.168.159.152,TCP,102,"2734  >  59535 [RST, PSH, ECE, CWR, AE, Reserved] Seq=1 Win=17451 Len=48",yes
6098,50.287207,192.168.159.150,192.168.159.152,TCP,102,"26481  >  53807 [FIN, ACK, ECE, CWR] Seq=1 Ack=1 Win=47666 Len=48",yes
6099,50.287355,192.168.159.152,192.168.159.150,TCP,60,53807  >  26481 [RST] Seq=1 Win=0 Len=0,yes
6100,50.288873,192.168.159.150,192.168.159.152,TCP,102,"30574  >  50500 [FIN, URG, ECE, CWR, Reserved] Seq=1 Win=13170 Urg=59992 Len=48",yes
6101,50.288949,192.168.159.152,192.168.159.150,TCP,60,"50500  >  30574 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
6102,50.290208,192.168.159.150,192.168.159.152,TCP,102,"1373  >  12510 [SYN, RST, PSH, ACK, URG, CWR, AE, Reserved] Seq=0 Ack=1 Win=5475 Urg=48196 Len=48",yes
6103,50.292157,192.168.159.150,192.168.159.152,TCP,102,"16808  >  52484 [FIN, URG, CWR, Reserved] Seq=1 Win=47811 Urg=13775 Len=48",yes
6104,50.292231,192.168.159.152,192.168.159.150,TCP,60,"52484  >  16808 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
6105,50.293992,192.168.159.150,192.168.159.152,TCP,102,"51609  >  45936 [SYN, RST, PSH, ACK, CWR, Reserved] Seq=0 Ack=1 Win=42457 Len=48",yes
6106,50.296192,192.168.159.150,192.168.159.152,TCP,102,"12353  >  56660 [FIN, PSH, ACK, URG, ECE, CWR, AE, Reserved] Seq=1 Ack=1 Win=3103 Urg=10977 Len=48",yes
6107,50.296322,192.168.159.152,192.168.159.150,TCP,60,56660  >  12353 [RST] Seq=1 Win=0 Len=0,yes
6108,50.297774,192.168.159.150,192.168.159.152,TCP,102,"52157  >  8999 [PSH, ACK, ECE, Reserved] Seq=1 Ack=1 Win=30238 Len=48",yes
6109,50.297791,192.168.159.152,192.168.159.150,TCP,60,8999  >  52157 [RST] Seq=1 Win=0 Len=0,yes
6110,50.299189,192.168.159.150,192.168.159.152,TCP,102,"6762  >  54847 [SYN, RST, PSH, ACK, ECE, AE, Reserved] Seq=0 Ack=1 Win=40140 Len=48",yes
6111,50.301003,192.168.159.150,192.168.159.152,TCP,102,"1798  >  59166 [FIN, PSH, ACK, URG, ECE, AE, Reserved] Seq=1 Ack=1 Win=48669 Urg=28744 Len=48",yes
6112,50.301019,192.168.159.152,192.168.159.150,TCP,60,59166  >  1798 [RST] Seq=1 Win=0 Len=0,yes
6113,50.302742,192.168.159.150,192.168.159.152,TCP,102,"46561  >  65079 [FIN, ACK, ECE, CWR, AE] Seq=1 Ack=1 Win=62696 Len=48",yes
6114,50.302891,192.168.159.152,192.168.159.150,TCP,60,65079  >  46561 [RST] Seq=1 Win=0 Len=0,yes
6115,50.305157,192.168.159.150,192.168.159.152,TCP,102,"52099  >  12700 [FIN, SYN, URG, ECE, Reserved] Seq=0 Win=23786 Urg=40414 Len=48",yes
6116,50.305264,192.168.159.152,192.168.159.150,TCP,60,"[TCP ACKed unseen segment] 12700  >  52099 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
6117,50.306636,192.168.159.150,192.168.159.152,TCP,102,"40575  >  9070 [SYN, ECE, Reserved] Seq=0 Win=43352 Len=48",yes
6118,50.306644,192.168.159.152,192.168.159.150,TCP,60,"9070  >  40575 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
6119,50.307982,192.168.159.150,192.168.159.152,TCP,102,"34482  >  62868 [SYN, PSH, ACK, ECE, AE, Reserved] Seq=0 Ack=1 Win=3906 Len=48",yes
6120,50.30799,192.168.159.152,192.168.159.150,TCP,60,62868  >  34482 [RST] Seq=1 Win=0 Len=0,yes
6121,50.309455,192.168.159.150,192.168.159.152,TCP,102,"5102  >  21248 [FIN, SYN, RST, URG, ECE] Seq=0 Win=42678 Urg=42788 Len=48",yes
6122,50.310938,192.168.159.150,192.168.159.152,TCP,102,"18302  >  6303 [FIN, RST, ECE, AE, Reserved] Seq=1 Win=48896 Len=48",yes
6123,50.312578,192.168.159.150,192.168.159.152,TCP,102,"7513  >  23534 [FIN, ACK, ECE, CWR, Reserved] Seq=1 Ack=1 Win=24697 Len=48",yes
6124,50.312667,192.168.159.152,192.168.159.150,TCP,60,23534  >  7513 [RST] Seq=1 Win=0 Len=0,yes
6125,50.313911,192.168.159.150,192.168.159.152,TCP,102,"30126  >  52714 [RST, ACK, URG, CWR, Reserved] Seq=1 Ack=1 Win=43541 Urg=19262 Len=48",yes
6126,50.315189,192.168.159.150,192.168.159.152,TCP,102,"25174  >  33520 [URG, CWR, AE] Seq=1 Win=9831 Urg=54258 Len=48",yes
6127,50.31526,192.168.159.152,192.168.159.150,TCP,60,"33520  >  25174 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
6128,50.316501,192.168.159.150,192.168.159.152,TCP,102,"65463  >  61709 [FIN, SYN, RST, PSH, ACK, ECE, Reserved] Seq=0 Ack=1 Win=40296 Len=48",yes
6129,50.318059,192.168.159.150,192.168.159.152,TCP,102,"34152  >  59555 [RST, PSH, ACK, URG, CWR, AE, Reserved] Seq=1 Ack=1 Win=60839 Urg=53052 Len=48",yes
6130,50.319503,192.168.159.150,192.168.159.152,TCP,102,"4752  >  33428 [FIN, SYN, RST, ECE, CWR] Seq=0 Win=50036 Len=48",yes
6131,50.321059,192.168.159.150,192.168.159.152,TCP,102,"12641  >  48897 [SYN, PSH, ECE, CWR] Seq=0 Win=11066 Len=48",yes
6132,50.321273,192.168.159.152,192.168.159.150,TCP,60,"48897  >  12641 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
6133,50.322759,192.168.159.150,192.168.159.152,TCP,102,"37748  >  33090 [FIN, URG] Seq=1 Win=47844 Urg=10286 Len=48",yes
6134,50.322873,192.168.159.152,192.168.159.150,TCP,60,"33090  >  37748 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
6135,50.324211,192.168.159.150,192.168.159.152,TCP,102,"60076  >  11350 [RST, AE, Reserved] Seq=1 Win=35523 Len=48",yes
6136,50.326798,192.168.159.150,192.168.159.152,TCP,102,"11739  >  3159 [FIN, SYN, PSH, ACK, URG, Reserved] Seq=0 Ack=1 Win=37552 Urg=40086 Len=48",yes
6137,50.326987,192.168.159.152,192.168.159.150,TCP,60,3159  >  11739 [RST] Seq=1 Win=0 Len=0,yes
6138,50.328839,192.168.159.150,192.168.159.152,TCP,102,"18364  >  31874 [FIN, SYN, URG, Reserved] Seq=0 Win=23100 Urg=24255 Len=48",yes
6139,50.328965,192.168.159.152,192.168.159.150,TCP,60,"[TCP ACKed unseen segment] 31874  >  18364 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
6140,50.330681,192.168.159.150,192.168.159.152,TCP,102,"20297  >  59541 [RST, PSH, ECE, CWR, Reserved] Seq=1 Win=45384 Len=48",yes
6141,50.332334,192.168.159.150,192.168.159.152,TCP,102,"43710  >  12934 [FIN, RST, URG, ECE, AE] Seq=1 Win=39965 Urg=55574 Len=48",yes
6142,50.333807,192.168.159.150,192.168.159.152,TCP,102,"21854  >  38378 [SYN, RST, URG, CWR, Reserved] Seq=0 Win=29036 Urg=14219 Len=48",yes
6143,50.335089,192.168.159.150,192.168.159.152,TCP,102,"64663  >  59091 [FIN, SYN, PSH, ACK, URG, ECE, CWR, Reserved] Seq=0 Ack=1 Win=20818 Urg=27293 Len=48",yes
6144,50.33517,192.168.159.152,192.168.159.150,TCP,60,59091  >  64663 [RST] Seq=1 Win=0 Len=0,yes
6145,50.336392,192.168.159.150,192.168.159.152,TCP,102,"36565  >  52505 [FIN, RST, PSH, ACK, CWR, Reserved] Seq=1 Ack=1 Win=27551 Len=48",yes
6146,50.337679,192.168.159.150,192.168.159.152,TCP,102,"42960  >  64990 [SYN, RST, ACK, URG, CWR, AE] Seq=0 Ack=1 Win=22859 Urg=4145 Len=48",yes
6147,50.338849,192.168.159.150,192.168.159.152,TCP,102,"28096  >  22593 [RST, PSH, CWR, AE, Reserved] Seq=1 Win=6797 Len=48",yes
6148,50.340274,192.168.159.150,192.168.159.152,TCP,102,"33342  >  57071 [FIN, RST, URG, ECE, CWR] Seq=1 Win=44101 Urg=11807 Len=48",yes
6149,50.341602,192.168.159.150,192.168.159.152,TCP,102,"11379  >  35321 [SYN, RST, ECE, CWR, Reserved] Seq=0 Win=22095 Len=48",yes
6150,50.343095,192.168.159.150,192.168.159.152,TCP,102,"31591  >  41287 [FIN, PSH, ACK, ECE, AE, Reserved] Seq=1 Ack=1 Win=30699 Len=48",yes
6151,50.343184,192.168.159.152,192.168.159.150,TCP,60,41287  >  31591 [RST] Seq=1 Win=0 Len=0,yes
6152,50.344516,192.168.159.150,192.168.159.152,TCP,102,"19944  >  45739 [ACK, CWR, AE, Reserved] Seq=1 Ack=1 Win=32830 Len=48",yes
6153,50.344527,192.168.159.152,192.168.159.150,TCP,60,45739  >  19944 [RST] Seq=1 Win=0 Len=0,yes
6154,50.346053,192.168.159.150,192.168.159.152,TCP,102,"13086  >  26906 [FIN, PSH, ECE, CWR, Reserved] Seq=1 Win=7333 Len=48",yes
6155,50.346191,192.168.159.152,192.168.159.150,TCP,60,"26906  >  13086 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
6156,50.349256,192.168.159.150,192.168.159.152,TCP,102,"62239  >  65062 [SYN, PSH, ACK, ECE, CWR, Reserved] Seq=0 Ack=1 Win=61560 Len=48",yes
6157,50.349336,192.168.159.152,192.168.159.150,TCP,60,65062  >  62239 [RST] Seq=1 Win=0 Len=0,yes
6158,50.350507,192.168.159.150,192.168.159.152,TCP,102,"24373  >  3970 [FIN, SYN, ACK, URG, ECE, CWR, AE, Reserved] Seq=0 Ack=1 Win=59394 Urg=6782 Len=48",yes
6159,50.350516,192.168.159.152,192.168.159.150,TCP,60,3970  >  24373 [RST] Seq=1 Win=0 Len=0,yes
6160,50.351857,192.168.159.150,192.168.159.152,TCP,102,"18823  >  24312 [SYN, RST, PSH, ACK, ECE, CWR, AE, Reserved] Seq=0 Ack=1 Win=19191 Len=48",yes
6161,50.353149,192.168.159.150,192.168.159.152,TCP,102,"24948  >  57116 [FIN, SYN, ACK, ECE, CWR] Seq=0 Ack=1 Win=37707 Len=48",yes
6162,50.353271,192.168.159.152,192.168.159.150,TCP,60,57116  >  24948 [RST] Seq=1 Win=0 Len=0,yes
6163,50.354399,192.168.159.150,192.168.159.152,TCP,102,"63772  >  46155 [PSH, ACK, URG, ECE, CWR] Seq=1 Ack=1 Win=2824 Urg=41118 Len=48",yes
6164,50.354476,192.168.159.152,192.168.159.150,TCP,60,46155  >  63772 [RST] Seq=1 Win=0 Len=0,yes
6165,50.355647,192.168.159.150,192.168.159.152,TCP,102,"44086  >  21904 [FIN, SYN, RST, PSH, URG, CWR, Reserved] Seq=0 Win=3180 Urg=39326 Len=48",yes
6166,50.357428,192.168.159.150,192.168.159.152,TCP,102,"2760  >  52637 [RST, PSH, AE] Seq=1 Win=42389 Len=48",yes
6167,50.3591,192.168.159.150,192.168.159.152,TCP,102,"2190  >  59039 [ACK, URG, AE, Reserved] Seq=1 Ack=1 Win=11125 Urg=34105 Len=48",yes
6168,50.359188,192.168.159.152,192.168.159.150,TCP,60,59039  >  2190 [RST] Seq=1 Win=0 Len=0,yes
6169,50.360687,192.168.159.150,192.168.159.152,TCP,102,"21768  >  29870 [SYN, RST, ACK, URG, CWR, AE] Seq=0 Ack=1 Win=35779 Urg=64749 Len=48",yes
6170,50.361933,192.168.159.150,192.168.159.152,TCP,102,"38657  >  45895 [FIN, PSH, ACK, CWR, AE, Reserved] Seq=1 Ack=1 Win=64700 Len=48",yes
6171,50.362019,192.168.159.152,192.168.159.150,TCP,60,45895  >  38657 [RST] Seq=1 Win=0 Len=0,yes
6172,50.363325,192.168.159.150,192.168.159.152,TCP,102,"20004  >  43876 [URG, CWR, AE, Reserved] Seq=1 Win=28006 Urg=27170 Len=48",yes
6173,50.363413,192.168.159.152,192.168.159.150,TCP,60,"43876  >  20004 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
6174,50.364642,192.168.159.150,192.168.159.152,TCP,102,"5176  >  14161 [RST, URG, ECE, Reserved] Seq=1 Win=21456 Urg=37648 Len=48",yes
6175,50.36593,192.168.159.150,192.168.159.152,TCP,102,"15237  >  21697 [FIN, SYN, ACK, ECE, CWR] Seq=0 Ack=1 Win=42220 Len=48",yes
6176,50.365945,192.168.159.152,192.168.159.150,TCP,60,21697  >  15237 [RST] Seq=1 Win=0 Len=0,yes
6177,50.367187,192.168.159.150,192.168.159.152,TCP,102,"64230  >  12835 [FIN, SYN, ACK, URG, CWR, Reserved] Seq=0 Ack=1 Win=18768 Urg=7423 Len=48",yes
6178,50.367279,192.168.159.152,192.168.159.150,TCP,60,12835  >  64230 [RST] Seq=1 Win=0 Len=0,yes
6179,50.368498,192.168.159.150,192.168.159.152,TCP,102,"14907  >  51967 [RST, PSH, URG, ECE, AE, Reserved] Seq=1 Win=37935 Urg=35462 Len=48",yes
6180,50.369785,192.168.159.150,192.168.159.152,TCP,102,"61319  >  33159 [FIN, SYN, ACK, URG, ECE, AE, Reserved] Seq=0 Ack=1 Win=29663 Urg=37330 Len=48",yes
6181,50.369793,192.168.159.152,192.168.159.150,TCP,60,33159  >  61319 [RST] Seq=1 Win=0 Len=0,yes
6182,50.371049,192.168.159.150,192.168.159.152,TCP,102,"5371  >  30378 [FIN, SYN, PSH, ACK, URG, ECE, Reserved] Seq=0 Ack=1 Win=28706 Urg=37716 Len=48",yes
6183,50.371066,192.168.159.152,192.168.159.150,TCP,60,30378  >  5371 [RST] Seq=1 Win=0 Len=0,yes
6184,50.373056,192.168.159.150,192.168.159.152,TCP,102,"27823  >  13984 [FIN, PSH, URG, Reserved] Seq=1 Win=36982 Urg=39006 Len=48",yes
6185,50.373182,192.168.159.152,192.168.159.150,TCP,60,"13984  >  27823 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
6186,50.374653,192.168.159.150,192.168.159.152,TCP,102,"46596  >  27818 [SYN, RST, PSH, ACK, URG, CWR, Reserved] Seq=0 Ack=1 Win=50287 Urg=737 Len=48",yes
6187,50.376144,192.168.159.150,192.168.159.152,TCP,102,"64450  >  33537 [SYN, RST, URG, AE, Reserved] Seq=0 Win=55742 Urg=5191 Len=48",yes
6188,50.377464,192.168.159.150,192.168.159.152,TCP,102,"65353  >  23063 [URG, Reserved] Seq=1 Win=9288 Urg=47668 Len=48",yes
6189,50.377577,192.168.159.152,192.168.159.150,TCP,60,"23063  >  65353 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
6190,50.378819,192.168.159.150,192.168.159.152,TCP,102,"22564  >  53268 [SYN, RST, Reserved] Seq=0 Win=54531 Len=48",yes
6191,50.380161,192.168.159.150,192.168.159.152,TCP,102,"38523  >  26509 [RST, ACK, URG, CWR, AE, Reserved] Seq=1 Ack=1 Win=44051 Urg=20299 Len=48",yes
6192,50.381553,192.168.159.150,192.168.159.152,TCP,102,"20914  >  51337 [FIN, SYN, RST, ACK, ECE, AE] Seq=0 Ack=1 Win=28106 Len=48",yes
6193,50.383248,192.168.159.150,192.168.159.152,TCP,102,"34335  >  41565 [RST, ACK, URG, CWR, AE, Reserved] Seq=1 Ack=1 Win=1409 Urg=43512 Len=48",yes
6194,50.384947,192.168.159.150,192.168.159.152,TCP,102,"35276  >  61771 [FIN, SYN, ACK] Seq=0 Ack=1 Win=37425 Len=48",yes
6195,50.385025,192.168.159.152,192.168.159.150,TCP,60,61771  >  35276 [RST] Seq=1 Win=0 Len=0,yes
6196,50.386759,192.168.159.150,192.168.159.152,TCP,102,"15959  >  18766 [SYN, RST, PSH, ACK, URG, ECE] Seq=0 Ack=1 Win=12796 Urg=718 Len=48",yes
6197,50.389168,192.168.159.150,192.168.159.152,TCP,102,"49190  >  10443 [PSH, CWR, AE, Reserved] Seq=1 Win=48191 Len=48",yes
6198,50.389368,192.168.159.152,192.168.159.150,TCP,60,"10443  >  49190 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
6199,50.391477,192.168.159.150,192.168.159.152,TCP,102,"25982  >  28789 [SYN, ACK, ECE, CWR] Seq=0 Ack=1 Win=3821 Len=48",yes
6200,50.391637,192.168.159.152,192.168.159.150,TCP,60,28789  >  25982 [RST] Seq=1 Win=0 Len=0,yes
6201,50.394102,192.168.159.150,192.168.159.152,TCP,102,"61623  >  33609 [RST, ACK, ECE, CWR, Reserved] Seq=1 Ack=1 Win=18157 Len=48",yes
6202,50.396093,192.168.159.150,192.168.159.152,TCP,102,"23855  >  42440 [FIN, SYN, RST, ACK, CWR, AE, Reserved] Seq=0 Ack=1 Win=59259 Len=48",yes
6203,50.398043,192.168.159.150,192.168.159.152,TCP,102,"2717  >  37482 [FIN, PSH, Reserved] Seq=1 Win=49119 Len=48",yes
6204,50.398155,192.168.159.152,192.168.159.150,TCP,60,"37482  >  2717 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
6205,50.40028,192.168.159.150,192.168.159.152,TCP,102,"48304  >  20512 [FIN, RST, PSH, ACK, CWR] Seq=1 Ack=1 Win=19360 Len=48",yes
6206,50.402443,192.168.159.150,192.168.159.152,TCP,102,"26965  >  2137 [FIN, RST, PSH, ACK, URG, ECE, AE, Reserved] Seq=1 Ack=1 Win=25190 Urg=39122 Len=48",yes
6207,50.404027,192.168.159.150,192.168.159.152,TCP,102,"46461  >  20188 [FIN, SYN, RST, PSH, CWR, Reserved] Seq=0 Win=45794 Len=48",yes
6208,50.405322,192.168.159.150,192.168.159.152,TCP,102,"16784  >  29303 [FIN, URG, ECE, Reserved] Seq=1 Win=50272 Urg=1762 Len=48",yes
6209,50.405404,192.168.159.152,192.168.159.150,TCP,60,"29303  >  16784 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
6210,50.406541,192.168.159.150,192.168.159.152,TCP,102,"60199  >  61843 [SYN, ACK, URG, AE, Reserved] Seq=0 Ack=1 Win=44156 Urg=8901 Len=48",yes
6211,50.406607,192.168.159.152,192.168.159.150,TCP,60,61843  >  60199 [RST] Seq=1 Win=0 Len=0,yes
6212,50.407847,192.168.159.150,192.168.159.152,TCP,102,"38883  >  31342 [RST, ACK, URG, ECE, CWR, Reserved] Seq=1 Ack=1 Win=48282 Urg=63914 Len=48",yes
6213,50.409141,192.168.159.150,192.168.159.152,TCP,102,"20317  >  45771 [PSH, ECE, Reserved] Seq=1 Win=30927 Len=48",yes
6214,50.409254,192.168.159.152,192.168.159.150,TCP,60,"45771  >  20317 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
6215,50.410328,192.168.159.150,192.168.159.152,TCP,102,"60002  >  60024 [SYN, PSH, ACK, AE, Reserved] Seq=0 Ack=1 Win=49844 Len=48",yes
6216,50.410335,192.168.159.152,192.168.159.150,TCP,60,60024  >  60002 [RST] Seq=1 Win=0 Len=0,yes
6217,50.411499,192.168.159.150,192.168.159.152,TCP,102,"58953  >  9627 [FIN, RST, URG, ECE, Reserved] Seq=1 Win=14145 Urg=853 Len=48",yes
6218,50.412751,192.168.159.150,192.168.159.152,TCP,102,"63689  >  13659 [FIN, SYN, PSH, ACK, URG, AE, Reserved] Seq=0 Ack=1 Win=49557 Urg=43859 Len=48",yes
6219,50.412846,192.168.159.152,192.168.159.150,TCP,60,13659  >  63689 [RST] Seq=1 Win=0 Len=0,yes
6220,50.413945,192.168.159.150,192.168.159.152,TCP,102,"15555  >  46485 [FIN, RST, ACK, URG, CWR, AE, Reserved] Seq=1 Ack=1 Win=42596 Urg=22403 Len=48",yes
6221,50.415158,192.168.159.150,192.168.159.152,TCP,102,"23452  >  60773 [FIN, SYN, RST, PSH, URG, ECE, AE, Reserved] Seq=0 Win=26780 Urg=41416 Len=48",yes
6222,50.416595,192.168.159.150,192.168.159.152,TCP,102,"33932  >  47002 [FIN, SYN, RST, PSH, ACK, URG, ECE, AE, Reserved] Seq=0 Ack=1 Win=10484 Urg=34802 Len=48",yes
6223,50.417956,192.168.159.150,192.168.159.152,TCP,102,"7155  >  8896 [FIN, SYN, RST, PSH, ACK, ECE, CWR, Reserved] Seq=0 Ack=1 Win=30670 Len=48",yes
6224,50.420225,192.168.159.150,192.168.159.152,TCP,102,"15782  >  40761 [FIN, SYN, ACK, CWR, Reserved] Seq=0 Ack=1 Win=63887 Len=48",yes
6225,50.420458,192.168.159.152,192.168.159.150,TCP,60,40761  >  15782 [RST] Seq=1 Win=0 Len=0,yes
6226,50.422425,192.168.159.150,192.168.159.152,TCP,102,"20820  >  6774 [FIN, RST, URG, CWR, AE, Reserved] Seq=1 Win=21006 Urg=65516 Len=48",yes
6227,50.424171,192.168.159.150,192.168.159.152,TCP,102,"5384  >  35346 [FIN, URG, ECE, Reserved] Seq=1 Win=24505 Urg=199 Len=48",yes
6228,50.424273,192.168.159.152,192.168.159.150,TCP,60,"35346  >  5384 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
6229,50.426156,192.168.159.150,192.168.159.152,TCP,102,"57235  >  6361 [PSH, ACK, CWR, Reserved] Seq=1 Ack=1 Win=50416 Len=48",yes
6230,50.426171,192.168.159.152,192.168.159.150,TCP,60,6361  >  57235 [RST] Seq=1 Win=0 Len=0,yes
6231,50.427974,192.168.159.150,192.168.159.152,TCP,102,"18007  >  55619 [FIN, SYN, PSH, URG, CWR, AE, Reserved] Seq=0 Win=27717 Urg=1263 Len=48",yes
6232,50.428096,192.168.159.152,192.168.159.150,TCP,60,"[TCP ACKed unseen segment] 55619  >  18007 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
6233,50.429967,192.168.159.150,192.168.159.152,TCP,102,"52696  >  42973 [FIN, RST, ACK, URG, ECE, CWR, AE, Reserved] Seq=1 Ack=1 Win=2920 Urg=46604 Len=48",yes
6234,50.432145,192.168.159.150,192.168.159.152,TCP,102,"7153  >  58309 [SYN, PSH, ACK, ECE, Reserved] Seq=0 Ack=1 Win=15096 Len=48",yes
6235,50.432159,192.168.159.152,192.168.159.150,TCP,60,58309  >  7153 [RST] Seq=1 Win=0 Len=0,yes
6236,50.433868,192.168.159.150,192.168.159.152,TCP,102,"52059  >  32179 [FIN, URG, ECE, Reserved] Seq=1 Win=4551 Urg=50751 Len=48",yes
6237,50.433884,192.168.159.152,192.168.159.150,TCP,60,"32179  >  52059 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
6238,50.435226,192.168.159.150,192.168.159.152,TCP,102,"40631  >  22015 [FIN, SYN, ACK, URG, Reserved] Seq=0 Ack=1 Win=12102 Urg=59766 Len=48",yes
6239,50.435234,192.168.159.152,192.168.159.150,TCP,60,22015  >  40631 [RST] Seq=1 Win=0 Len=0,yes
6240,50.436979,192.168.159.150,192.168.159.152,TCP,102,"18036  >  52157 [FIN, RST, PSH, URG, ECE, CWR, Reserved] Seq=1 Win=57216 Urg=51722 Len=48",yes
6241,50.438723,192.168.159.150,192.168.159.152,TCP,102,"58911  >  40113 [SYN, PSH, URG, AE, Reserved] Seq=0 Win=6880 Urg=56195 Len=48",yes
6242,50.438811,192.168.159.152,192.168.159.150,TCP,60,"40113  >  58911 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
6243,50.440305,192.168.159.150,192.168.159.152,TCP,102,"56788  >  29358 [FIN, SYN, RST, ECE, Reserved] Seq=0 Win=49366 Len=48",yes
6244,50.441734,192.168.159.150,192.168.159.152,TCP,102,"15738  >  62995 [FIN, PSH, ACK, URG, ECE, CWR, Reserved] Seq=1 Ack=1 Win=31703 Urg=21740 Len=48",yes
6245,50.4418,192.168.159.152,192.168.159.150,TCP,60,62995  >  15738 [RST] Seq=1 Win=0 Len=0,yes
6246,50.443207,192.168.159.150,192.168.159.152,TCP,102,"10983  >  16754 [SYN, ACK, ECE, AE, Reserved] Seq=0 Ack=1 Win=97 Len=48",yes
6247,50.443284,192.168.159.152,192.168.159.150,TCP,60,16754  >  10983 [RST] Seq=1 Win=0 Len=0,yes
6248,50.444673,192.168.159.150,192.168.159.152,TCP,102,"39740  >  1822 [PSH, ACK, URG, CWR, Reserved] Seq=1 Ack=1 Win=48815 Urg=40001 Len=48",yes
6249,50.444757,192.168.159.152,192.168.159.150,TCP,60,1822  >  39740 [RST] Seq=1 Win=0 Len=0,yes
6250,50.44617,192.168.159.150,192.168.159.152,TCP,102,"30032  >  20373 [SYN, URG, ECE, AE, Reserved] Seq=0 Win=62814 Urg=57739 Len=48",yes
6251,50.446183,192.168.159.152,192.168.159.150,TCP,60,"20373  >  30032 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
6252,50.447865,192.168.159.150,192.168.159.152,TCP,102,"6405  >  4755 [SYN, RST, URG, ECE, CWR, AE, Reserved] Seq=0 Win=29697 Urg=25276 Len=48",yes
6253,50.449512,192.168.159.150,192.168.159.152,TCP,102,"35130  >  45143 [FIN, SYN, PSH, URG, ECE, Reserved] Seq=0 Win=11320 Urg=64038 Len=48",yes
6254,50.449653,192.168.159.152,192.168.159.150,TCP,60,"[TCP ACKed unseen segment] 45143  >  35130 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
6255,50.451439,192.168.159.150,192.168.159.152,TCP,102,"16927  >  56223 [RST, PSH, URG, ECE, Reserved] Seq=1 Win=21433 Urg=33792 Len=48",yes
6256,50.452751,192.168.159.150,192.168.159.152,TCP,102,"14654  >  33443 [SYN, ACK, URG, ECE, Reserved] Seq=0 Ack=1 Win=18531 Urg=25564 Len=48",yes
6257,50.452947,192.168.159.152,192.168.159.150,TCP,60,33443  >  14654 [RST] Seq=1 Win=0 Len=0,yes
6258,50.454187,192.168.159.150,192.168.159.152,TCP,102,"16019  >  9683 [RST, PSH, ECE, CWR, Reserved] Seq=1 Win=8178 Len=48",yes
6259,50.455696,192.168.159.150,192.168.159.152,TCP,102,"3713  >  42122 [FIN, SYN, RST, CWR, Reserved] Seq=0 Win=22304 Len=48",yes
6260,50.45694,192.168.159.150,192.168.159.152,TCP,102,"24693  >  33937 [SYN, ACK, CWR, Reserved] Seq=0 Ack=1 Win=21403 Len=48",yes
6261,50.457012,192.168.159.152,192.168.159.150,TCP,60,33937  >  24693 [RST] Seq=1 Win=0 Len=0,yes
6262,50.458196,192.168.159.150,192.168.159.152,TCP,102,"36998  >  36351 [FIN, ACK, CWR, AE, Reserved] Seq=1 Ack=1 Win=6950 Len=48",yes
6263,50.458206,192.168.159.152,192.168.159.150,TCP,60,36351  >  36998 [RST] Seq=1 Win=0 Len=0,yes
6264,50.459452,192.168.159.150,192.168.159.152,TCP,102,"25127  >  57269 [SYN, RST, CWR, AE, Reserved] Seq=0 Win=47260 Len=48",yes
6265,50.46105,192.168.159.150,192.168.159.152,TCP,102,"16955  >  5847 [SYN, PSH, URG, CWR, AE, Reserved] Seq=0 Win=42677 Urg=9340 Len=48",yes
6266,50.461062,192.168.159.152,192.168.159.150,TCP,60,"5847  >  16955 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
6267,50.462397,192.168.159.150,192.168.159.152,TCP,102,"36633  >  39676 [FIN, PSH, ACK, URG, CWR, AE, Reserved] Seq=1 Ack=1 Win=41144 Urg=11629 Len=48",yes
6268,50.462407,192.168.159.152,192.168.159.150,TCP,60,39676  >  36633 [RST] Seq=1 Win=0 Len=0,yes
